8846,usr_data_game_start,2023/5/10 17:23
8846,usr_data_game_end,2023/5/10 17:27
8846,gameid4,2023/5/10 17:27
8846,usr_data_game_die,2023/5/10 17:27
8846,topsocre1500,2023/5/10 17:27
8846,usr_data_topscore,2023/5/10 17:27
8846,SDK监控游戏请求展示广告,2023/5/10 17:27
8846,Max实时收益,2023/5/10 17:27
8846,show成功,2023/5/10 17:27
8846,SDK监控广告被点击,2023/5/10 17:28
8846,SDK监控广告关闭,2023/5/10 17:28
8846,usr_data_end_next_click,2023/5/10 17:28
8846,usr_data_game_start,2023/5/10 17:28
8846,usr_data_game_end,2023/5/10 17:32
8846,gameid5,2023/5/10 17:32
8846,SDK关键行为监控,2023/5/10 17:32
8846,usr_data_game_die,2023/5/10 17:32
8846,SDK监控游戏请求展示广告,2023/5/10 17:32
8846,Max实时收益,2023/5/10 17:32
8846,show成功,2023/5/10 17:32
8846,SDK监控广告关闭,2023/5/10 17:32
8846,usr_data_end_next_click,2023/5/10 17:32
8846,usr_data_game_start,2023/5/10 17:32
8846,SDK监控游戏请求展示广告,2023/5/10 17:35
8846,Max实时收益,2023/5/10 17:35
8846,show成功,2023/5/10 17:35
8846,SDK监控广告被点击,2023/5/10 17:35
8846,SDK监控广告被点击,2023/5/10 17:36
8846,SDK监控广告关闭,2023/5/10 17:36
8846,usr_data_ad,2023/5/10 17:36
8846,usr_data_game_end,2023/5/10 17:37
8846,usr_data_game_die,2023/5/10 17:37
8846,SDK监控游戏请求展示广告,2023/5/10 17:37
8846,Max实时收益,2023/5/10 17:37
8846,show成功,2023/5/10 17:37
8846,关闭应用,2023/5/10 17:37
8846,开启应用,2023/5/10 22:18
8846,SDK监控广告关闭,2023/5/10 22:19
8846,usr_data_end_next_click,2023/5/10 22:19
8846,usr_data_game_start,2023/5/10 22:19
8846,usr_data_game_end,2023/5/10 22:23
8846,SDK关键行为监控,2023/5/10 22:23
8846,SDK关键行为监控,2023/5/10 22:23
8846,usr_data_game_die,2023/5/10 22:23
8846,usr_data_topscore,2023/5/10 22:23
8846,SDK监控游戏请求展示广告,2023/5/10 22:23
8846,Max实时收益,2023/5/10 22:23
8846,show成功,2023/5/10 22:23
8846,SDK监控广告关闭,2023/5/10 22:24
8846,usr_data_end_next_click,2023/5/10 22:24
8846,usr_data_game_start,2023/5/10 22:24
8846,usr_data_game_end,2023/5/10 22:27
8846,gameid8,2023/5/10 22:27
8846,usr_data_game_die,2023/5/10 22:27
8846,usr_data_topscore,2023/5/10 22:27
8846,SDK监控游戏请求展示广告,2023/5/10 22:27
8846,Max实时收益,2023/5/10 22:27
8846,SDK关键行为监控,2023/5/10 22:27
8846,SDK关键行为监控,2023/5/10 22:27
8846,SDK关键行为监控,2023/5/10 22:27
8846,show成功,2023/5/10 22:27
8846,SDK监控广告被点击,2023/5/10 22:27
8846,关闭应用,2023/5/10 22:27
8846,开启应用,2023/5/10 22:27
8846,SDK监控广告被点击,2023/5/10 22:27
8846,SDK监控广告关闭,2023/5/10 22:27
8846,usr_data_show_comment,2023/5/10 22:27
8846,usr_data_close_comment,2023/5/10 22:27
8846,usr_data_end_next_click,2023/5/10 22:27
8846,usr_data_game_start,2023/5/10 22:27
8846,usr_data_game_end,2023/5/10 22:30
8846,gameid9,2023/5/10 22:30
8846,usr_data_game_die,2023/5/10 22:30
8846,SDK监控游戏请求展示广告,2023/5/10 22:30
8846,Max实时收益,2023/5/10 22:30
8846,show成功,2023/5/10 22:30
8846,SDK监控广告关闭,2023/5/10 22:31
8846,usr_data_end_next_click,2023/5/10 22:31
8846,usr_data_game_start,2023/5/10 22:31
8846,SDK监控游戏请求展示广告,2023/5/10 22:34
8846,Max实时收益,2023/5/10 22:34
8846,show成功,2023/5/10 22:34
8846,SDK监控广告关闭,2023/5/10 22:35
8846,usr_data_ad,2023/5/10 22:35
8846,关闭应用,2023/5/10 22:36
8846,开启应用,2023/5/10 22:36
8846,关闭应用,2023/5/10 22:36
8847,安装应用,2023/5/10 21:55
8847,开启应用,2023/5/10 21:55
8847,updateflow,2023/5/10 21:55
8847,updateflow,2023/5/10 21:55
8847,s_moudle_data_af_deeplink,2023/5/10 21:55
8847,关闭应用,2023/5/10 21:55
8847,开启应用,2023/5/10 21:55
8847,updateflow,2023/5/10 21:55
8847,usr_data_install,2023/5/10 21:55
8847,updateflow,2023/5/10 21:55
8847,usr_data_AB,2023/5/10 21:55
8847,usr_data_type,2023/5/10 21:55
8847,usr_data_guide_1_start,2023/5/10 21:55
8847,s_moudle_data_af_conversion_success,2023/5/10 21:55
8847,广告SDK初始化结果,2023/5/10 21:55
8847,usr_data_guide_1_end,2023/5/10 21:55
8847,usr_data_guide_2_start,2023/5/10 21:55
8847,usr_data_guide_2_end,2023/5/10 21:55
8847,usr_data_guide_3_start,2023/5/10 21:55
8847,usr_data_guide_3_end,2023/5/10 21:55
8847,usr_data_game_start,2023/5/10 21:55
8847,usr_data_game_end,2023/5/10 21:59
8847,gameid1,2023/5/10 21:59
8847,usr_data_game_die,2023/5/10 21:59
8847,usr_data_topscore,2023/5/10 21:59
8847,topsocre1500,2023/5/10 21:59
8847,关闭应用,2023/5/10 21:59
8848,安装应用,2023/5/10 0:41
8848,开启应用,2023/5/10 0:41
8848,updateflow,2023/5/10 0:41
8848,updateflow,2023/5/10 0:41
8848,广告SDK初始化结果,2023/5/10 0:41
8848,s_moudle_data_af_deeplink,2023/5/10 0:41
8848,广告SDK初始化结果,2023/5/10 0:41
8848,updateflow,2023/5/10 0:41
8848,usr_data_install,2023/5/10 0:41
8848,usr_data_AB,2023/5/10 0:41
8848,updateflow,2023/5/10 0:41
8848,usr_data_type,2023/5/10 0:41
8848,关闭应用,2023/5/10 0:41
8848,开启应用,2023/5/10 0:43
8848,usr_data_guide_1_start,2023/5/10 0:43
8848,s_moudle_data_af_conversion_success,2023/5/10 0:43
8848,usr_data_guide_1_end,2023/5/10 0:43
8848,usr_data_guide_2_start,2023/5/10 0:43
8848,usr_data_guide_2_end,2023/5/10 0:43
8848,usr_data_guide_3_start,2023/5/10 0:43
8848,usr_data_guide_3_end,2023/5/10 0:43
8848,usr_data_game_start,2023/5/10 0:43
8848,usr_data_game_end,2023/5/10 0:43
8848,gameid1,2023/5/10 0:43
8848,usr_data_game_die,2023/5/10 0:43
8848,usr_data_topscore,2023/5/10 0:43
8848,usr_data_end_next_click,2023/5/10 0:43
8848,usr_data_game_start,2023/5/10 0:43
8848,usr_data_game_end,2023/5/10 0:46
8848,gameid2,2023/5/10 0:46
8848,usr_data_game_die,2023/5/10 0:46
8848,topsocre1200,2023/5/10 0:46
8848,usr_data_topscore,2023/5/10 0:46
8848,usr_data_end_next_click,2023/5/10 0:46
8848,usr_data_game_start,2023/5/10 0:46
8848,usr_data_game_end,2023/5/10 0:48
8848,gameid3,2023/5/10 0:48
8848,usr_data_game_die,2023/5/10 0:48
8848,usr_data_topscore,2023/5/10 0:48
8848,关闭应用,2023/5/10 0:48
8848,开启应用,2023/5/10 0:49
8848,usr_data_end_next_click,2023/5/10 0:49
8848,usr_data_game_start,2023/5/10 0:49
8848,usr_data_show_comment,2023/5/10 0:49
8848,usr_data_close_comment,2023/5/10 0:50
8848,usr_data_game_end,2023/5/10 0:51
8848,gameid4,2023/5/10 0:51
8848,usr_data_game_die,2023/5/10 0:51
8848,SDK监控游戏请求展示广告,2023/5/10 0:51
8848,Ironsource实时收益,2023/5/10 0:51
8848,show成功,2023/5/10 0:51
8848,SDK监控广告关闭,2023/5/10 0:52
8848,usr_data_end_next_click,2023/5/10 0:52
8848,usr_data_game_start,2023/5/10 0:52
8848,usr_data_game_end,2023/5/10 0:55
8848,SDK关键行为监控,2023/5/10 0:55
8848,gameid5,2023/5/10 0:55
8848,usr_data_game_die,2023/5/10 0:55
8848,SDK监控游戏请求展示广告,2023/5/10 0:55
8848,Ironsource实时收益,2023/5/10 0:55
8848,show成功,2023/5/10 0:55
8848,SDK监控广告关闭,2023/5/10 0:56
8848,usr_data_end_next_click,2023/5/10 0:56
8848,usr_data_game_start,2023/5/10 0:56
8848,关闭应用,2023/5/10 0:58
8848,开启应用,2023/5/10 0:58
8848,usr_data_game_end,2023/5/10 0:58
8848,usr_data_game_die,2023/5/10 0:58
8848,usr_data_topscore,2023/5/10 0:58
8848,SDK监控游戏请求展示广告,2023/5/10 0:58
8848,Ironsource实时收益,2023/5/10 0:58
8848,show成功,2023/5/10 0:58
8848,SDK监控广告关闭,2023/5/10 0:59
8848,usr_data_end_next_click,2023/5/10 0:59
8848,usr_data_game_start,2023/5/10 0:59
8848,usr_data_game_end,2023/5/10 1:02
8848,SDK关键行为监控,2023/5/10 1:02
8848,SDK关键行为监控,2023/5/10 1:02
8848,usr_data_game_die,2023/5/10 1:02
8848,SDK监控游戏请求展示广告,2023/5/10 1:02
8848,Ironsource实时收益,2023/5/10 1:02
8848,show成功,2023/5/10 1:02
8848,SDK监控广告被点击,2023/5/10 1:02
8848,SDK监控广告关闭,2023/5/10 1:03
8848,usr_data_end_next_click,2023/5/10 1:03
8848,usr_data_game_start,2023/5/10 1:03
8848,usr_data_game_end,2023/5/10 1:05
8848,gameid8,2023/5/10 1:05
8848,usr_data_game_die,2023/5/10 1:05
8848,SDK监控游戏请求展示广告,2023/5/10 1:05
8848,Ironsource实时收益,2023/5/10 1:05
8848,SDK关键行为监控,2023/5/10 1:05
8848,SDK关键行为监控,2023/5/10 1:05
8848,SDK关键行为监控,2023/5/10 1:05
8848,show成功,2023/5/10 1:05
8848,SDK监控广告关闭,2023/5/10 1:06
8848,usr_data_end_next_click,2023/5/10 1:06
8848,usr_data_game_start,2023/5/10 1:06
8848,usr_data_game_end,2023/5/10 1:08
8848,gameid9,2023/5/10 1:08
8848,usr_data_game_die,2023/5/10 1:08
8848,SDK监控游戏请求展示广告,2023/5/10 1:08
8848,Ironsource实时收益,2023/5/10 1:08
8848,show成功,2023/5/10 1:08
8848,SDK监控广告被点击,2023/5/10 1:08
8848,SDK监控广告关闭,2023/5/10 1:09
8848,usr_data_end_next_click,2023/5/10 1:09
8848,usr_data_game_start,2023/5/10 1:09
8848,usr_data_game_end,2023/5/10 1:12
8848,gameid10,2023/5/10 1:12
8848,usr_data_game_die,2023/5/10 1:12
8848,topsocre1500,2023/5/10 1:12
8848,usr_data_topscore,2023/5/10 1:12
8848,SDK监控游戏请求展示广告,2023/5/10 1:12
8848,Ironsource实时收益,2023/5/10 1:12
8848,show成功,2023/5/10 1:12
8848,SDK监控广告关闭,2023/5/10 1:13
8848,usr_data_end_next_click,2023/5/10 1:13
8848,usr_data_game_start,2023/5/10 1:13
8848,usr_data_game_end,2023/5/10 1:15
8848,usr_data_game_die,2023/5/10 1:15
8848,SDK监控游戏请求展示广告,2023/5/10 1:15
8848,Ironsource实时收益,2023/5/10 1:15
8848,show成功,2023/5/10 1:15
8848,SDK监控广告被点击,2023/5/10 1:15
8848,SDK监控广告关闭,2023/5/10 1:15
8848,关闭应用,2023/5/10 1:15
8848,开启应用,2023/5/10 1:16
8848,usr_data_end_next_click,2023/5/10 1:16
8848,usr_data_game_start,2023/5/10 1:16
8848,usr_data_game_end,2023/5/10 1:18
8848,gameid12,2023/5/10 1:18
8848,usr_data_game_die,2023/5/10 1:18
8848,SDK监控游戏请求展示广告,2023/5/10 1:18
8848,Ironsource实时收益,2023/5/10 1:18
8848,show成功,2023/5/10 1:18
8848,关闭应用,2023/5/10 1:18
8848,开启应用,2023/5/10 1:18
8848,SDK监控广告关闭,2023/5/10 1:19
8848,usr_data_end_next_click,2023/5/10 1:19
8848,usr_data_game_start,2023/5/10 1:19
8848,关闭应用,2023/5/10 1:20
8848,SDK监控游戏请求展示广告,2023/5/10 1:27
8848,开启应用,2023/5/10 1:27
8848,Ironsource实时收益,2023/5/10 1:27
8848,show成功,2023/5/10 1:27
8848,SDK监控广告被点击,2023/5/10 1:27
8848,SDK监控广告关闭,2023/5/10 1:27
8848,usr_data_game_end,2023/5/10 1:28
8848,usr_data_game_die,2023/5/10 1:28
8848,SDK监控游戏请求展示广告,2023/5/10 1:28
8848,Ironsource实时收益,2023/5/10 1:28
8848,show成功,2023/5/10 1:28
8848,关闭应用,2023/5/10 1:28
8848,开启应用,2023/5/10 20:01
8848,updateflow,2023/5/10 20:01
8848,updateflow,2023/5/10 20:01
8848,updateflow,2023/5/10 20:01
8848,s_moudle_data_af_conversion_success,2023/5/10 20:01
8848,usr_data_type,2023/5/10 20:01
8848,广告SDK初始化结果,2023/5/10 20:01
8848,travelBtn,2023/5/10 20:01
8848,usr_data_game_start,2023/5/10 20:01
8848,usr_data_game_end,2023/5/10 20:04
8848,usr_data_game_die,2023/5/10 20:04
8848,usr_data_topscore,2023/5/10 20:04
8848,SDK监控游戏请求展示广告,2023/5/10 20:04
8848,Max实时收益,2023/5/10 20:04
8848,show成功,2023/5/10 20:04
8848,SDK监控广告被点击,2023/5/10 20:04
8848,关闭应用,2023/5/10 20:05
8848,开启应用,2023/5/10 20:05
8848,关闭应用,2023/5/10 20:05
8849,安装应用,2023/5/10 2:56
8849,开启应用,2023/5/10 2:56
8849,updateflow,2023/5/10 2:56
8849,updateflow,2023/5/10 2:56
8849,s_moudle_data_af_deeplink,2023/5/10 2:56
8849,updateflow,2023/5/10 2:56
8849,usr_data_install,2023/5/10 2:56
8849,usr_data_AB,2023/5/10 2:56
8849,updateflow,2023/5/10 2:56
8849,usr_data_type,2023/5/10 2:56
8849,usr_data_guide_1_start,2023/5/10 2:56
8849,s_moudle_data_af_conversion_success,2023/5/10 2:56
8849,广告SDK初始化结果,2023/5/10 2:56
8849,usr_data_guide_1_end,2023/5/10 2:56
8849,usr_data_guide_2_start,2023/5/10 2:56
8849,usr_data_guide_2_end,2023/5/10 2:56
8849,usr_data_guide_3_start,2023/5/10 2:56
8849,usr_data_guide_3_end,2023/5/10 2:56
8849,usr_data_game_start,2023/5/10 2:56
8849,usr_data_game_end,2023/5/10 3:00
8849,gameid1,2023/5/10 3:00
8849,usr_data_game_die,2023/5/10 3:00
8849,topsocre1200,2023/5/10 3:00
8849,usr_data_topscore,2023/5/10 3:00
8849,usr_data_end_next_click,2023/5/10 3:00
8849,usr_data_game_start,2023/5/10 3:00
8849,usr_data_game_end,2023/5/10 3:04
8849,gameid2,2023/5/10 3:04
8849,usr_data_game_die,2023/5/10 3:04
8849,usr_data_topscore,2023/5/10 3:04
8849,topsocre1500,2023/5/10 3:04
8849,usr_data_end_next_click,2023/5/10 3:04
8849,usr_data_game_start,2023/5/10 3:04
8849,usr_data_game_end,2023/5/10 3:07
8849,gameid3,2023/5/10 3:07
8849,usr_data_game_die,2023/5/10 3:07
8849,关闭应用,2023/5/10 3:07
8849,开启应用,2023/5/10 3:07
8849,usr_data_end_next_click,2023/5/10 3:07
8849,usr_data_game_start,2023/5/10 3:07
8849,usr_data_show_comment,2023/5/10 3:07
8849,usr_data_close_comment,2023/5/10 3:07
8849,usr_data_game_end,2023/5/10 3:11
8849,gameid4,2023/5/10 3:11
8849,usr_data_game_die,2023/5/10 3:11
8849,SDK监控游戏请求展示广告,2023/5/10 3:11
8849,Max实时收益,2023/5/10 3:11
8849,show成功,2023/5/10 3:11
8849,SDK监控广告关闭,2023/5/10 3:11
8849,usr_data_end_next_click,2023/5/10 3:11
8849,usr_data_game_start,2023/5/10 3:11
8849,关闭应用,2023/5/10 3:13
8849,开启应用,2023/5/10 3:14
8849,updateflow,2023/5/10 3:14
8849,updateflow,2023/5/10 3:14
8849,updateflow,2023/5/10 3:14
8849,s_moudle_data_af_conversion_success,2023/5/10 3:14
8849,usr_data_type,2023/5/10 3:14
8849,广告SDK初始化结果,2023/5/10 3:14
8849,travelBtn,2023/5/10 3:14
8849,关闭应用,2023/5/10 3:15
8849,SDK监控游戏请求展示广告,2023/5/10 3:19
8849,开启应用,2023/5/10 3:19
8849,Max实时收益,2023/5/10 3:19
8849,show成功,2023/5/10 3:19
8849,SDK监控广告关闭,2023/5/10 3:20
8849,usr_data_game_end,2023/5/10 3:22
8849,gameid5,2023/5/10 3:22
8849,SDK关键行为监控,2023/5/10 3:22
8849,usr_data_game_die,2023/5/10 3:22
8849,SDK监控游戏请求展示广告,2023/5/10 3:22
